Index,x_m,y_m,
28702,6.52E-05,-0.00045567,
28703,7.13E-05,-0.000454769,
28704,7.74E-05,-0.000453784,
28705,8.34E-05,-0.00045272,
28706,8.94E-05,-0.000451575,
28707,9.55E-05,-0.000450351,
28708,0.000101447,-0.000449048,
28709,0.000107425,-0.000447666,
28710,0.000113385,-0.000446205,
28711,0.000119325,-0.000444665,
28712,0.000125243,-0.000443045,
28713,0.000131139,-0.000441344,
28714,0.000137011,-0.000439563,
28715,0.000142859,-0.000437706,
28716,0.000148682,-0.000435771,
28717,0.000154479,-0.000433759,
28718,0.000160249,-0.000431672,
28719,0.000165991,-0.000429508,
28720,0.000171704,-0.000427268,
28721,0.000177386,-0.000424952,
28722,0.000183036,-0.000422558,
28723,0.000188653,-0.000420088,
28724,0.000194237,-0.000417543,
28725,0.000199787,-0.000414926,
28726,0.000205301,-0.000412235,
28727,0.00021078,-0.000409472,
28728,0.000216222,-0.000406636,
28729,0.000221626,-0.000403729,
28730,0.000226991,-0.000400751,
28731,0.000232314,-0.000397698,
28732,0.000237595,-0.000394574,
28733,0.000242834,-0.000391379,
28734,0.000248031,-0.000388116,
28735,0.000253184,-0.000384785,
28736,0.000258293,-0.000381386,
28737,0.000263356,-0.00037792,
28738,0.000268373,-0.000374388,
28739,0.000273344,-0.000370789,
28740,0.000278264,-0.000367122,
28741,0.000283133,-0.000363388,
28742,0.000287953,-0.00035959,
28743,0.000292722,-0.000355729,
28744,0.000297439,-0.000351805,
28745,0.000302105,-0.00034782,
28746,0.000306717,-0.000343773,
28747,0.000311276,-0.000339666,
28748,0.00031578,-0.000335498,
28749,0.000320227,-0.00033127,
28750,0.000324615,-0.000326981,
28751,0.000328946,-0.000322634,
28752,0.000333219,-0.00031823,
28753,0.000337433,-0.00031377,
28754,0.000341588,-0.000309255,
28755,0.000345684,-0.000304685,
28756,0.000349719,-0.000300062,
28757,0.000353692,-0.000295386,
28758,0.000357602,-0.000290657,
28759,0.000361446,-0.000285874,
28760,0.000365226,-0.00028104,
28761,0.000368941,-0.000276157,
28762,0.000372592,-0.000271225,
28763,0.000376178,-0.000266246,
28764,0.000379697,-0.000261219,
28765,0.00038315,-0.000256147,
28766,0.000386536,-0.000251029,
28767,0.000389853,-0.000245867,
28768,0.000393099,-0.000240659,
28769,0.000396273,-0.000235408,
28770,0.000399378,-0.000230116,
28771,0.000402413,-0.000224783,
28772,0.000405378,-0.00021941,
28773,0.000408271,-0.000213999,
28774,0.000411093,-0.00020855,
28775,0.000413843,-0.000203065,
28776,0.000416519,-0.000197543,
28777,0.00041912,-0.000191985,
28778,0.000421644,-0.000186392,
28779,0.000424094,-0.000180766,
28780,0.00042647,-0.000175109,
28781,0.00042877,-0.00016942,
28782,0.000430996,-0.000163702,
28783,0.000433146,-0.000157955,
28784,0.000435221,-0.00015218,
28785,0.000437219,-0.000146378,
28786,0.000439137,-0.000140549,
28787,0.000440974,-0.000134695,
28788,0.000442735,-0.000128817,
28789,0.000444417,-0.000122916,
28790,0.000446022,-0.000116993,
28791,0.000447548,-0.00011105,
28792,0.000448996,-0.000105087,
28793,0.000450365,-9.91E-05,
28794,0.000451656,-9.31E-05,
28795,0.000452864,-8.71E-05,
28796,0.00045399,-8.11E-05,
28797,0.000455035,-7.50E-05,
28798,0.000456,-6.90E-05,
28799,0.000456885,-6.29E-05,
28800,0.000457691,-5.68E-05,
28801,0.000458416,-5.07E-05,
28802,0.00045906,-4.46E-05,
28803,0.000459625,-3.85E-05,
28804,0.000460107,-3.24E-05,
28805,0.000460504,-2.63E-05,
28806,0.000460819,-2.01E-05,
28807,0.000461054,-1.40E-05,
28808,0.000461207,-7.86E-06,
28809,0.00046128,-1.72E-06,
28810,0.000461272,4.41E-06,
28811,0.000461183,1.06E-05,
28812,0.000461013,1.67E-05,
28813,0.000460761,2.28E-05,
28814,0.000460425,2.89E-05,
28815,0.000460006,3.51E-05,
28816,0.000459506,4.12E-05,
28817,0.000458926,4.73E-05,
28818,0.000458265,5.34E-05,
28819,0.000457524,5.95E-05,
28820,0.000456703,6.56E-05,
28821,0.000455802,7.16E-05,
28822,0.000454821,7.77E-05,
28823,0.000453756,8.37E-05,
28824,0.000452608,8.98E-05,
28825,0.000451382,9.58E-05,
28826,0.000450076,0.000101767,
28827,0.000448691,0.000107745,
28828,0.000447228,0.000113704,
28829,0.000445687,0.000119643,
28830,0.000444067,0.000125562,
28831,0.00044237,0.000131458,
28832,0.000440592,0.000137331,
28833,0.000438733,0.000143179,
28834,0.000436797,0.000149002,
28835,0.000434785,0.000154799,
28836,0.000432696,0.000160569,
28837,0.000430532,0.00016631,
28838,0.000428292,0.000172023,
28839,0.000425977,0.000177706,
28840,0.000423588,0.000183358,
28841,0.000421122,0.000188977,
28842,0.000418579,0.000194561,
28843,0.000415962,0.000200111,
28844,0.000413272,0.000205626,
28845,0.00041051,0.000211106,
28846,0.000407675,0.000216548,
28847,0.00040477,0.000221952,
28848,0.000401793,0.000227318,
28849,0.000398746,0.000232645,
28850,0.000395628,0.000237929,
28851,0.000392437,0.000243171,
28852,0.000389176,0.000248369,
28853,0.000385847,0.000253523,
28854,0.00038245,0.000258633,
28855,0.000378986,0.000263698,
28856,0.000375456,0.000268718,
28857,0.000371861,0.00027369,
28858,0.0003682,0.000278614,
28859,0.000364474,0.000283489,
28860,0.000360681,0.000288313,
28861,0.000356822,0.000293085,
28862,0.000352902,0.000297805,
28863,0.00034892,0.000302473,
28864,0.000344876,0.000307089,
28865,0.000340772,0.000311651,
28866,0.000336609,0.000316158,
28867,0.000332386,0.00032061,
28868,0.000328106,0.000325007,
28869,0.000323765,0.000329344,
28870,0.000319365,0.000333621,
28871,0.000314909,0.00033784,
28872,0.000310398,0.000341999,
28873,0.000305833,0.000346099,
28874,0.000301214,0.000350139,
28875,0.000296542,0.000354118,
28876,0.000291819,0.000358034,
28877,0.000287044,0.000361888,
28878,0.000282217,0.000365677,
28879,0.000277339,0.000369399,
28880,0.000272411,0.000373056,
28881,0.000267436,0.000376648,
28882,0.000262415,0.000380174,
28883,0.000257347,0.000383634,
28884,0.000252234,0.000387027,
28885,0.000247077,0.000390352,
28886,0.000241877,0.000393609,
28887,0.000236633,0.000396796,
28888,0.000231345,0.00039991,
28889,0.000226017,0.000402953,
28890,0.000220649,0.000405926,
28891,0.000215242,0.000408828,
28892,0.000209798,0.000411658,
28893,0.000204317,0.000414417,
28894,0.0001988,0.000417103,
28895,0.000193249,0.000419717,
28896,0.000187662,0.000422256,
28897,0.000182042,0.000424718,
28898,0.000176388,0.000427104,
28899,0.000170704,0.000429415,
28900,0.00016499,0.000431652,
28901,0.000159247,0.000433813,
28902,0.000153476,0.000435898,
28903,0.000147678,0.000437907,
28904,0.000141855,0.00043984,
28905,0.000136006,0.000441696,
28906,0.000130132,0.000443471,
28907,0.000124234,0.000445166,
28908,0.000118315,0.000446783,
28909,0.000112375,0.000448322,
28910,0.000106415,0.000449783,
28911,0.000100437,0.000451165,
28912,9.44E-05,0.000452469,
28913,8.84E-05,0.000453693,
28914,8.24E-05,0.000454839,
28915,7.64E-05,0.000455902,
28916,7.03E-05,0.000456881,
28917,6.42E-05,0.000457781,
28918,5.81E-05,0.000458601,
28919,5.21E-05,0.000459341,
28920,4.60E-05,0.000460001,
28921,3.98E-05,0.00046058,
28922,3.37E-05,0.000461079,
28923,2.76E-05,0.000461498,
28924,2.15E-05,0.000461834,
28925,1.54E-05,0.000462085,
28926,9.22E-06,0.000462255,
28927,3.08E-06,0.000462344,
28928,-3.05E-06,0.000462353,
28929,-9.19E-06,0.000462281,
28930,-1.53E-05,0.000462128,
28931,-2.15E-05,0.000461895,
28932,-2.76E-05,0.000461581,
28933,-3.37E-05,0.000461185,
28934,-3.98E-05,0.000460704,
28935,-4.59E-05,0.000460142,
28936,-5.20E-05,0.000459499,
28937,-5.81E-05,0.000458776,
28938,-6.42E-05,0.000457974,
28939,-7.03E-05,0.000457091,
28940,-7.63E-05,0.000456129,
28941,-8.24E-05,0.000455087,
28942,-8.84E-05,0.000453964,
28943,-9.44E-05,0.000452759,
28944,-0.000100443,0.000451473,
28945,-0.000106425,0.000450108,
28946,-0.000112389,0.000448664,
28947,-0.000118333,0.000447142,
28948,-0.000124257,0.000445542,
28949,-0.00013016,0.000443864,
28950,-0.00013604,0.00044211,
28951,-0.000141896,0.000440277,
28952,-0.000147726,0.000438364,
28953,-0.00015353,0.000436372,
28954,-0.000159307,0.000434304,
28955,-0.000165057,0.00043216,
28956,-0.000170777,0.000429941,
28957,-0.000176469,0.000427647,
28958,-0.000182129,0.000425278,
28959,-0.000187758,0.000422835,
28960,-0.000193354,0.000420318,
28961,-0.000198916,0.000417725,
28962,-0.000204441,0.000415057,
28963,-0.000209931,0.000412315,
28964,-0.000215384,0.000409502,
28965,-0.0002208,0.000406617,
28966,-0.000226177,0.000403661,
28967,-0.000231515,0.000400635,
28968,-0.000236813,0.000397539,
28969,-0.00024207,0.000394374,
28970,-0.000247283,0.000391137,
28971,-0.000252452,0.00038783,
28972,-0.000257576,0.000384454,
28973,-0.000262655,0.000381011,
28974,-0.000267689,0.000377502,
28975,-0.000272676,0.000373927,
28976,-0.000277615,0.000370287,
28977,-0.000282507,0.000366582,
28978,-0.000287349,0.000362813,
28979,-0.000292141,0.00035898,
28980,-0.000296879,0.000355081,
28981,-0.000301565,0.000351119,
28982,-0.000306198,0.000347096,
28983,-0.000310778,0.000343012,
28984,-0.000315304,0.000338869,
28985,-0.000319775,0.000334666,
28986,-0.000324191,0.000330406,
28987,-0.00032855,0.000326087,
28988,-0.000332852,0.000321711,
28989,-0.000337093,0.000317277,
28990,-0.000341274,0.000312785,
28991,-0.000345395,0.000308239,
28992,-0.000349456,0.000303639,
28993,-0.000353457,0.000298986,
28994,-0.000357396,0.000294281,
28995,-0.000361273,0.000289525,
28996,-0.000365087,0.000284718,
28997,-0.000368838,0.000279862,
28998,-0.000372521,0.000274955,
28999,-0.000376138,0.000269997,
29000,-0.000379688,0.000264993,
29001,-0.000383173,0.000259942,
29002,-0.000386592,0.000254846,
29003,-0.000389943,0.000249706,
29004,-0.000393226,0.000244522,
29005,-0.000396441,0.000239296,
29006,-0.000399587,0.000234028,
29007,-0.000402661,0.000228717,
29008,-0.000405663,0.000223365,
29009,-0.000408593,0.000217973,
29010,-0.000411452,0.000212544,
29011,-0.000414239,0.000207078,
29012,-0.000416955,0.000201575,
29013,-0.000419598,0.000196037,
29014,-0.000422168,0.000190465,
29015,-0.000424665,0.00018486,
29016,-0.000427086,0.000179222,
29017,-0.00042943,0.000173551,
29018,-0.000431698,0.000167849,
29019,-0.00043389,0.000162118,
29020,-0.000436008,0.000156359,
29021,-0.000438049,0.000150572,
29022,-0.000440015,0.00014476,
29023,-0.000441904,0.000138921,
29024,-0.000443716,0.000133059,
29025,-0.00044545,0.000127173,
29026,-0.000447103,0.000121263,
29027,-0.000448676,0.000115332,
29028,-0.000450172,0.000109381,
29029,-0.000451589,0.000103411,
29030,-0.000452927,9.74E-05,
29031,-0.000454187,9.14E-05,
29032,-0.000455369,8.54E-05,
29033,-0.000456471,7.94E-05,
29034,-0.000457493,7.33E-05,
29035,-0.000458432,6.72E-05,
29036,-0.000459289,6.12E-05,
29037,-0.000460066,5.51E-05,
29038,-0.000460763,4.90E-05,
29039,-0.00046138,4.29E-05,
29040,-0.000461916,3.68E-05,
29041,-0.000462373,3.06E-05,
29042,-0.000462749,2.45E-05,
29043,-0.000463045,1.84E-05,
29044,-0.000463257,1.23E-05,
29045,-0.000463386,6.13E-06,
29046,-0.000463433,-7.96E-09,
29047,-0.0004634,-6.14E-06,
29048,-0.000463287,-1.23E-05,
29049,-0.000463093,-1.84E-05,
29050,-0.000462819,-2.45E-05,
29051,-0.000462464,-3.07E-05,
29052,-0.000462029,-3.68E-05,
29053,-0.000461511,-4.29E-05,
29054,-0.00046091,-4.90E-05,
29055,-0.000460227,-5.51E-05,
29056,-0.000459465,-6.12E-05,
29057,-0.000458623,-6.73E-05,
29058,-0.000457701,-7.33E-05,
29059,-0.0004567,-7.94E-05,
29060,-0.00045562,-8.54E-05,
29061,-0.00045446,-9.15E-05,
29062,-0.00045322,-9.75E-05,
29063,-0.000451897,-0.000103462,
29064,-0.000450495,-0.000109436,
29065,-0.000449014,-0.000115391,
29066,-0.000447455,-0.000121326,
29067,-0.000445819,-0.00012724,
29068,-0.000444105,-0.000133132,
29069,-0.000442315,-0.000139001,
29070,-0.000440447,-0.000144846,
29071,-0.000438502,-0.000150666,
29072,-0.000436477,-0.000156458,
29073,-0.000434375,-0.000162223,
29074,-0.000432197,-0.00016796,
29075,-0.000429944,-0.000173667,
29076,-0.000427616,-0.000179345,
29077,-0.000425214,-0.000184991,
29078,-0.000422739,-0.000190606,
29079,-0.00042019,-0.000196187,
29080,-0.000417567,-0.000201735,
29081,-0.000414869,-0.000207246,
29082,-0.000412097,-0.00021272,
29083,-0.000409252,-0.000218157,
29084,-0.000406337,-0.000223557,
29085,-0.000403351,-0.000228918,
29086,-0.000400295,-0.000234239,
29087,-0.00039717,-0.000239519,
29088,-0.000393976,-0.000244759,
29089,-0.000390713,-0.000249956,
29090,-0.00038738,-0.000255108,
29091,-0.000383977,-0.000260214,
29092,-0.000380507,-0.000265274,
29093,-0.000376971,-0.000270289,
29094,-0.000373369,-0.000275257,
29095,-0.000369703,-0.000280177,
29096,-0.000365972,-0.000285049,
29097,-0.000362178,-0.000289872,
29098,-0.000358321,-0.000294644,
29099,-0.0003544,-0.000299365,
29100,-0.000350415,-0.000304031,
29101,-0.000346368,-0.000308643,
29102,-0.000342262,-0.000313202,
29103,-0.000338095,-0.000317707,
29104,-0.00033387,-0.000322157,
29105,-0.000329588,-0.000326552,
29106,-0.000325248,-0.000330889,
29107,-0.000320851,-0.00033517,
29108,-0.000316398,-0.000339391,
29109,-0.000311887,-0.000343552,
29110,-0.000307321,-0.000347651,
29111,-0.000302702,-0.00035169,
29112,-0.00029803,-0.000355668,
29113,-0.000293307,-0.000359585,
29114,-0.000288532,-0.00036344,
29115,-0.000283708,-0.000367231,
29116,-0.000278834,-0.000370959,
29117,-0.000273911,-0.000374623,
29118,-0.000268939,-0.000378218,
29119,-0.000263919,-0.000381746,
29120,-0.000258852,-0.000385208,
29121,-0.000253741,-0.000388604,
29122,-0.000248586,-0.000391932,
29123,-0.000243388,-0.000395192,
29124,-0.000238147,-0.000398384,
29125,-0.000232865,-0.000401507,
29126,-0.000227543,-0.000404561,
29127,-0.000222179,-0.000407541,
29128,-0.000216775,-0.000410448,
29129,-0.000211333,-0.000413284,
29130,-0.000205855,-0.000416049,
29131,-0.000200341,-0.000418741,
29132,-0.000194793,-0.000421361,
29133,-0.00018921,-0.000423909,
29134,-0.000183595,-0.000426383,
29135,-0.000177948,-0.000428783,
29136,-0.000172268,-0.000431106,
29137,-0.000166558,-0.000433352,
29138,-0.000160818,-0.000435522,
29139,-0.000155051,-0.000437616,
29140,-0.000149256,-0.000439635,
29141,-0.000143436,-0.000441578,
29142,-0.00013759,-0.000443445,
29143,-0.000131721,-0.000445235,
29144,-0.000125829,-0.000446947,
29145,-0.000119914,-0.000448581,
29146,-0.000113978,-0.000450134,
29147,-0.000108021,-0.000451607,
29148,-0.000102045,-0.000453002,
29149,-9.61E-05,-0.000454319,
29150,-9.00E-05,-0.000455558,
29151,-8.40E-05,-0.000456717,
29152,-7.80E-05,-0.000457798,
29153,-7.19E-05,-0.000458799,
29154,-6.59E-05,-0.00045972,
29155,-5.98E-05,-0.000460558,
29156,-5.37E-05,-0.000461314,
29157,-4.76E-05,-0.000461991,
29158,-4.15E-05,-0.000462587,
29159,-3.54E-05,-0.000463103,
29160,-2.92E-05,-0.00046354,
29161,-2.31E-05,-0.000463896,
29162,-1.70E-05,-0.000464172,
29163,-1.09E-05,-0.000464368,
29164,-4.72E-06,-0.000464479,
29165,1.41E-06,-0.000464507,
29166,7.55E-06,-0.000464455,
29167,1.37E-05,-0.000464323,
29168,1.98E-05,-0.00046411,
29169,2.59E-05,-0.000463818,
29170,3.21E-05,-0.000463445,
29171,3.82E-05,-0.000462992,
29172,4.43E-05,-0.000462459,
29173,5.04E-05,-0.000461842,
29174,5.65E-05,-0.000461142,
29175,6.26E-05,-0.000460363,
29176,6.87E-05,-0.000459504,
29177,7.47E-05,-0.000458565,
29178,8.08E-05,-0.000457547,
29179,8.68E-05,-0.000456451,
29180,9.28E-05,-0.000455275,
29181,9.88E-05,-0.00045402,
29182,0.000104837,-0.000452685,
29183,0.000110807,-0.000451268,
29184,0.000116758,-0.000449772,
29185,0.000122689,-0.000448198,
29186,0.000128599,-0.000446547,
29187,0.000134487,-0.000444819,
29188,0.000140351,-0.000443014,
29189,0.000146192,-0.000441132,
29190,0.000152007,-0.000439174,
29191,0.000157796,-0.000437139,
29192,0.000163556,-0.000435024,
29193,0.000169288,-0.000432833,
29194,0.00017499,-0.000430567,
29195,0.000180663,-0.000428227,
29196,0.000186304,-0.000425813,
29197,0.000191913,-0.000423325,
29198,0.000197489,-0.000420764,
29199,0.000203032,-0.000418131,
29200,0.000208539,-0.000415424,
29201,0.000214008,-0.000412642,
29202,0.000219439,-0.000409787,
29203,0.000224833,-0.000406861,
29204,0.000230188,-0.000403865,
29205,0.000235503,-0.000400799,
29206,0.000240778,-0.000397663,
29207,0.000246011,-0.000394459,
29208,0.000251202,-0.000391187,
29209,0.00025635,-0.000387848,
29210,0.000261451,-0.000384438,
29211,0.000266506,-0.000380959,
29212,0.000271515,-0.000377414,
29213,0.000276477,-0.000373804,
29214,0.000281391,-0.000370129,
29215,0.000286257,-0.000366391,
29216,0.000291073,-0.000362589,
29217,0.00029584,-0.000358725,
29218,0.000300556,-0.000354799,
29219,0.000305217,-0.000350809,
29220,0.000309824,-0.000346756,
29221,0.000314378,-0.000342642,
29222,0.000318877,-0.00033847,
29223,0.000323321,-0.000334239,
29224,0.00032771,-0.00032995,
29225,0.000332042,-0.000325604,
29226,0.000336317,-0.000321203,
29227,0.000340534,-0.000316745,
29228,0.000344691,-0.000312231,
29229,0.000348785,-0.000307661,
29230,0.000352819,-0.000303037,
29231,0.000356792,-0.000298361,
29232,0.000360704,-0.000293633,
29233,0.000364553,-0.000288855,
29234,0.00036834,-0.000284026,
29235,0.000372063,-0.000279149,
29236,0.000375722,-0.000274223,
29237,0.000379316,-0.000269249,
29238,0.000382841,-0.000264226,
29239,0.000386298,-0.000259157,
29240,0.000389689,-0.000254043,
29241,0.000393013,-0.000248885,
29242,0.000396269,-0.000243684,
29243,0.000399457,-0.000238441,
29244,0.000402577,-0.000233157,
29245,0.000405627,-0.000227833,
29246,0.000408606,-0.000222468,
29247,0.000411512,-0.000217064,
29248,0.000414345,-0.00021162,
29249,0.000417106,-0.000206141,
29250,0.000419795,-0.000200625,
29251,0.000422413,-0.000195075,
29252,0.000424957,-0.000189492,
29253,0.000427428,-0.000183875,
29254,0.000429826,-0.000178227,
29255,0.00043215,-0.000172548,
29256,0.000434396,-0.000166837,
29257,0.000436564,-0.000161097,
29258,0.000438657,-0.000155329,
29259,0.000440674,-0.000149534,
29260,0.000442616,-0.000143713,
29261,0.000444481,-0.000137867,
29262,0.00044627,-0.000131998,
29263,0.000447982,-0.000126105,
29264,0.000449617,-0.000120191,
29265,0.000451172,-0.000114255,
29266,0.000452646,-0.000108298,
29267,0.000454041,-0.000102323,
29268,0.000455358,-9.63E-05,
29269,0.000456596,-9.03E-05,
29270,0.000457756,-8.43E-05,
29271,0.000458837,-7.83E-05,
29272,0.00045984,-7.22E-05,
29273,0.000460763,-6.61E-05,
29274,0.000461605,-6.01E-05,
29275,0.000462364,-5.40E-05,
29276,0.000463041,-4.79E-05,
29277,0.000463639,-4.18E-05,
29278,0.000464158,-3.56E-05,
29279,0.000464596,-2.95E-05,
29280,0.000464955,-2.34E-05,
29281,0.000465234,-1.73E-05,
29282,0.000465432,-1.11E-05,
29283,0.000465549,-5.00E-06,
29284,0.000465583,1.13E-06,
29285,0.000465534,7.27E-06,
29286,0.000465405,1.34E-05,
29287,0.000465196,1.95E-05,
29288,0.000464907,2.57E-05,
29289,0.000464538,3.18E-05,
29290,0.000464089,3.79E-05,
29291,0.00046356,4.40E-05,
29292,0.000462951,5.01E-05,
29293,0.000462259,5.62E-05,
29294,0.000461484,6.23E-05,
29295,0.00046063,6.84E-05,
29296,0.000459696,7.45E-05,
29297,0.000458684,8.05E-05,
29298,0.000457593,8.65E-05,
29299,0.000456423,9.26E-05,
29300,0.000455174,9.86E-05,
29301,0.000453847,0.000104568,
29302,0.000452439,0.00011054,
29303,0.00045095,0.000116493,
29304,0.000449383,0.000122426,
29305,0.000447738,0.000128337,
29306,0.000446017,0.000134227,
29307,0.000444219,0.000140094,
29308,0.000442344,0.000145937,
29309,0.000440394,0.000151755,
29310,0.000438367,0.000157547,
29311,0.000436263,0.000163311,
29312,0.00043408,0.000169046,
29313,0.000431822,0.000174751,
29314,0.00042949,0.000180427,
29315,0.000427084,0.000186072,
29316,0.000424604,0.000191684,
29317,0.000422052,0.000197264,
29318,0.000419427,0.000202811,
29319,0.000416729,0.000208322,
29320,0.000413959,0.000213797,
29321,0.000411114,0.000219234,
29322,0.000408197,0.000224633,
29323,0.000405209,0.000229993,
29324,0.000402152,0.000235313,
29325,0.000399026,0.000240593,
29326,0.000395832,0.000245832,
29327,0.000392569,0.000251029,
29328,0.000389239,0.000256183,
29329,0.000385841,0.000261292,
29330,0.000382373,0.000266355,
29331,0.000378838,0.00027137,
29332,0.000375238,0.000276339,
29333,0.000371573,0.000281261,
29334,0.000367845,0.000286134,
29335,0.000364053,0.000290959,
29336,0.000360198,0.000295733,
29337,0.000356282,0.000300457,
29338,0.000352304,0.000305129,
29339,0.000348263,0.000309747,
29340,0.00034416,0.000314309,
29341,0.000339997,0.000318818,
29342,0.000335776,0.000323271,
29343,0.000331497,0.00032767,
29344,0.000327162,0.000332012,
29345,0.00032277,0.000336297,
29346,0.000318323,0.000340525,
