Index,x_m,y_m
35616,0.000196345,-0.000402981
35617,0.000200147,-0.000401158
35618,0.000203949,-0.000399335
35619,0.000207695,-0.000397406
35620,0.000211386,-0.000395371
35621,0.000215076,-0.000393336
35622,0.000218766,-0.0003913
35623,0.000222457,-0.000389265
35624,0.000226147,-0.00038723
35625,0.000229769,-0.000385071
35626,0.000233347,-0.000382834
35627,0.000236926,-0.000380597
35628,0.000240504,-0.000378361
35629,0.000244083,-0.000376124
35630,0.000247661,-0.000373888
35631,0.000251141,-0.000371512
35632,0.000254586,-0.000369085
35633,0.00025803,-0.000366659
35634,0.000261474,-0.000364232
35635,0.000264919,-0.000361805
35636,0.000268363,-0.000359379
35637,0.000271693,-0.00035679
35638,0.000275003,-0.000354174
35639,0.000278314,-0.000351557
35640,0.000281624,-0.00034894
35641,0.000284934,-0.000346323
35642,0.000288244,-0.000343706
35643,0.000291414,-0.000340917
35644,0.000294578,-0.000338121
35645,0.000297743,-0.000335325
35646,0.000300908,-0.00033253
35647,0.000304073,-0.000329734
35648,0.000307223,-0.000326924
35649,0.00031022,-0.000323961
35650,0.000313217,-0.000320997
35651,0.000316214,-0.000318034
35652,0.000319211,-0.00031507
35653,0.000322208,-0.000312107
35654,0.000325172,-0.000309112
35655,0.000328001,-0.000305992
35656,0.00033083,-0.000302872
35657,0.00033366,-0.000299752
35658,0.000336489,-0.000296632
35659,0.000339318,-0.000293512
35660,0.000342091,-0.000290339
35661,0.000344741,-0.000287051
35662,0.000347391,-0.000283763
35663,0.000350042,-0.000280475
35664,0.000352692,-0.000277188
35665,0.000355342,-0.0002739
35666,0.000357915,-0.000270559
35667,0.000360386,-0.000267148
35668,0.000362858,-0.000263737
35669,0.000365329,-0.000260326
35670,0.000367801,-0.000256916
35671,0.000370272,-0.000253505
35672,0.000372633,-0.000250014
35673,0.000374903,-0.000246458
35674,0.000377173,-0.000242902
35675,0.000379443,-0.000239345
35676,0.000381713,-0.000235789
35677,0.000383983,-0.000232233
35678,0.000386126,-0.000228602
35679,0.000388206,-0.000224934
35680,0.000390286,-0.000221266
35681,0.000392366,-0.000217598
35682,0.000394446,-0.00021393
35683,0.000396526,-0.000210262
35684,0.00039844,-0.000206507
35685,0.000400307,-0.000202727
35686,0.000402175,-0.000198947
35687,0.000404042,-0.000195167
35688,0.00040591,-0.000191387
35689,0.000407777,-0.000187608
35690,0.000409453,-0.000183737
35691,0.000411108,-0.000179857
35692,0.000412763,-0.000175976
35693,0.000414418,-0.000172096
35694,0.000416073,-0.000168215
35695,0.000417725,-0.000164333
35696,0.000419167,-0.000160375
35697,0.00042061,-0.000156416
35698,0.000422052,-0.000152457
35699,0.000423495,-0.000148498
35700,0.000424938,-0.00014454
35701,0.00042635,-0.00014057
35702,0.000427569,-0.000136533
35703,0.000428788,-0.000132496
35704,0.000430007,-0.000128459
35705,0.000431225,-0.000124422
35706,0.000432444,-0.000120385
35707,0.000433607,-0.000116334
35708,0.000434602,-0.000112241
35709,0.000435597,-0.000108148
35710,0.000436593,-0.000104055
35711,0.000437588,-1.00E-04
35712,0.000438583,-9.59E-05
35713,0.000439496,-9.18E-05
35714,0.000440267,-8.76E-05
35715,0.000441039,-8.35E-05
35716,0.000441811,-7.93E-05
35717,0.000442582,-7.52E-05
35718,0.000443354,-7.10E-05
35719,0.000444011,-6.68E-05
35720,0.000444548,-6.27E-05
35721,0.000445085,-5.85E-05
35722,0.000445622,-5.43E-05
35723,0.000446158,-5.01E-05
35724,0.000446695,-4.59E-05
35725,0.000447097,-4.17E-05
35726,0.00044741,-3.75E-05
35727,0.000447723,-3.33E-05
35728,0.000448036,-2.91E-05
35729,0.000448349,-2.49E-05
35730,0.000448662,-2.07E-05
35731,0.000448798,-1.65E-05
35732,0.000448865,-1.23E-05
35733,0.000448933,-8.07E-06
35734,0.000449,-3.85E-06
35735,0.000449067,3.62E-07
35736,0.000449134,4.58E-06
35737,0.000449014,8.79E-06
35738,0.000448857,1.30E-05
35739,0.000448701,1.72E-05
35740,0.000448544,2.14E-05
35741,0.000448387,2.57E-05
35742,0.000448231,2.99E-05
35743,0.00044785,3.41E-05
35744,0.000447459,3.83E-05
35745,0.000447067,4.25E-05
35746,0.000446676,4.67E-05
35747,0.000446285,5.09E-05
35748,0.000445876,5.51E-05
35749,0.00044525,5.93E-05
35750,0.000444624,6.34E-05
35751,0.000443998,6.76E-05
35752,0.000443371,7.18E-05
35753,0.000442745,7.60E-05
35754,0.000442077,8.01E-05
35755,0.000441227,8.42E-05
35756,0.000440377,8.84E-05
35757,0.000439527,9.25E-05
35758,0.000438677,9.66E-05
35759,0.000437827,0.000100751
35760,0.000436906,0.000104861
35761,0.000435821,0.000108931
35762,0.000434736,0.000113002
35763,0.000433652,0.000117072
35764,0.000432567,0.000121143
35765,0.000431482,0.000125214
35766,0.000430308,0.00012926
35767,0.00042901,0.000133275
35768,0.000427713,0.00013729
35769,0.000426416,0.000141304
35770,0.000425119,0.000145319
35771,0.000423822,0.000149334
35772,0.000422404,0.000153306
35773,0.000420883,0.000157243
35774,0.000419362,0.000161179
35775,0.000417841,0.000165115
35776,0.00041632,0.000169052
35777,0.000414799,0.000172988
35778,0.000413132,0.000176858
35779,0.000411387,0.000180694
35780,0.000409643,0.00018453
35781,0.000407898,0.000188366
35782,0.000406154,0.000192201
35783,0.000404409,0.000196037
35784,0.000402509,0.000199804
35785,0.000400563,0.00020355
35786,0.000398617,0.000207296
35787,0.000396672,0.000211042
35788,0.000394726,0.000214789
35789,0.00039278,0.000218535
35790,0.000390655,0.000222172
35791,0.000388508,0.000225795
35792,0.000386361,0.000229418
35793,0.000384214,0.000233041
35794,0.000382067,0.000236665
35795,0.000379918,0.000240287
35796,0.00037757,0.000243799
35797,0.000375221,0.00024731
35798,0.000372873,0.000250821
35799,0.000370525,0.000254333
35800,0.000368176,0.000257844
35801,0.000365806,0.000261338
35802,0.000363278,0.000264704
35803,0.000360751,0.00026807
35804,0.000358224,0.000271436
35805,0.000355696,0.000274802
35806,0.000353169,0.000278168
35807,0.000350593,0.000281499
35808,0.000347865,0.00028472
35809,0.000345136,0.00028794
35810,0.000342407,0.000291161
35811,0.000339679,0.000294382
35812,0.00033695,0.000297602
35813,0.000334165,0.000300771
35814,0.00033128,0.000303846
35815,0.000328395,0.000306922
35816,0.00032551,0.000309997
35817,0.000322625,0.000313072
35818,0.00031974,0.000316147
35819,0.000316775,0.000319143
35820,0.000313722,0.000322051
35821,0.000310669,0.000324958
35822,0.000307616,0.000327866
35823,0.000304563,0.000330773
35824,0.00030151,0.000333681
35825,0.000298358,0.000336482
35826,0.000295137,0.000339211
35827,0.000291917,0.00034194
35828,0.000288696,0.000344668
35829,0.000285475,0.000347397
35830,0.000282255,0.000350126
35831,0.000278939,0.000352727
35832,0.000275584,0.000355277
35833,0.000272229,0.000357827
35834,0.000268874,0.000360377
35835,0.00026552,0.000362926
35836,0.000262165,0.000365476
35837,0.000258699,0.000367869
35838,0.00025521,0.000370228
35839,0.000251721,0.000372588
35840,0.000248232,0.000374947
35841,0.000244743,0.000377307
35842,0.000241254,0.000379667
35843,0.000237638,0.000381847
35844,0.000234015,0.000384017
35845,0.000230392,0.000386186
35846,0.000226769,0.000388355
35847,0.000223145,0.000390525
35848,0.000219515,0.000392682
35849,0.00021578,0.000394651
35850,0.000212045,0.000396619
35851,0.00020831,0.000398587
35852,0.000204575,0.000400555
35853,0.00020084,0.000402523
35854,0.000197089,0.000404452
35855,0.000193265,0.000406197
35856,0.00018944,0.000407941
35857,0.000185616,0.000409686
35858,0.000181791,0.00041143
35859,0.000177966,0.000413175
35860,0.000174112,0.00041486
35861,0.000170187,0.000416404
35862,0.000166262,0.000417947
35863,0.000162337,0.00041949
35864,0.000158412,0.000421033
35865,0.000154486,0.000422577
35866,0.000150525,0.000424028
35867,0.00014651,0.000425348
35868,0.000142495,0.000426667
35869,0.000138481,0.000427987
35870,0.000134466,0.000429306
35871,0.000130451,0.000430626
35872,0.000126407,0.000431834
35873,0.000122337,0.000432941
35874,0.000118266,0.000434048
35875,0.000114196,0.000435155
35876,0.000110125,0.000436262
35877,0.000106054,0.000437369
35878,0.000101948,0.000438325
35879,9.78E-05,0.000439197
35880,9.37E-05,0.000440069
35881,8.96E-05,0.000440942
35882,8.54E-05,0.000441814
35883,8.13E-05,0.000442686
35884,7.72E-05,0.00044338
35885,7.30E-05,0.000444017
35886,6.88E-05,0.000444655
35887,6.47E-05,0.000445292
35888,6.05E-05,0.000445929
35889,5.64E-05,0.000446567
35890,5.22E-05,0.000447008
35891,4.80E-05,0.000447422
35892,4.38E-05,0.000447836
35893,3.96E-05,0.000448249
35894,3.54E-05,0.000448663
35895,3.12E-05,0.000449077
35896,2.70E-05,0.000449268
35897,2.28E-05,0.000449458
35898,1.86E-05,0.000449648
35899,1.43E-05,0.000449838
35900,1.01E-05,0.000450029
35901,5.91E-06,0.000450191
35902,1.69E-06,0.000450135
35903,-2.52E-06,0.000450079
35904,-6.74E-06,0.000450023
35905,-1.10E-05,0.000449967
35906,-1.52E-05,0.000449912
35907,-1.94E-05,0.000449804
35908,-2.36E-05,0.000449525
35909,-2.78E-05,0.000449245
35910,-3.20E-05,0.000448966
35911,-3.62E-05,0.000448686
35912,-4.05E-05,0.000448407
35913,-4.47E-05,0.000448046
35914,-4.89E-05,0.000447531
35915,-5.30E-05,0.000447017
35916,-5.72E-05,0.000446503
35917,-6.14E-05,0.000445988
35918,-6.56E-05,0.000445474
35919,-6.97E-05,0.000444851
35920,-7.39E-05,0.000444102
35921,-7.80E-05,0.000443352
35922,-8.22E-05,0.000442603
35923,-8.63E-05,0.000441854
35924,-9.05E-05,0.000441105
35925,-9.46E-05,0.000440232
35926,-9.87E-05,0.00043927
35927,-0.000102823,0.000438309
35928,-0.000106928,0.000437347
35929,-0.000111032,0.000436385
35930,-0.000115136,0.000435424
35931,-0.000119201,0.000434298
35932,-0.000123249,0.000433102
35933,-0.000127297,0.000431905
35934,-0.000131346,0.000430709
35935,-0.000135394,0.000429512
35936,-0.000139442,0.000428315
35937,-0.000143426,0.000426937
35938,-0.000147396,0.000425517
35939,-0.000151366,0.000424096
35940,-0.000155336,0.000422676
35941,-0.000159306,0.000421256
35942,-0.000163276,0.000419836
35943,-0.000167163,0.000418218
35944,-0.000171043,0.000416585
35945,-0.000174924,0.000414952
35946,-0.000178804,0.00041332
35947,-0.000182685,0.000411687
35948,-0.000186561,0.000410044
35949,-0.000190363,0.000408199
35950,-0.000194166,0.000406354
35951,-0.000197968,0.000404509
35952,-0.00020177,0.000402664
35953,-0.000205572,0.000400818
35954,-0.000209354,0.00039894
35955,-0.000213033,0.000396894
35956,-0.000216712,0.000394847
35957,-0.000220392,0.000392801
35958,-0.000224071,0.000390754
35959,-0.00022775,0.000388708
35960,-0.000231398,0.000386605
35961,-0.000234965,0.000384357
35962,-0.000238532,0.000382109
35963,-0.0002421,0.000379862
35964,-0.000245667,0.000377614
35965,-0.000249234,0.000375366
35966,-0.000252748,0.000373038
35967,-0.000256181,0.000370589
35968,-0.000259615,0.00036814
35969,-0.000263048,0.000365691
35970,-0.000266481,0.000363242
35971,-0.000269914,0.000360793
35972,-0.000273278,0.000358252
35973,-0.000276577,0.000355624
35974,-0.000279876,0.000352996
35975,-0.000283175,0.000350368
35976,-0.000286474,0.00034774
35977,-0.000289773,0.000345112
35978,-0.00029298,0.000342371
35979,-0.000296133,0.000339564
35980,-0.000299287,0.000336757
35981,-0.000302441,0.00033395
35982,-0.000305594,0.000331143
35983,-0.000308748,0.000328336
35984,-0.000311776,0.000325404
35985,-0.000314761,0.000322429
35986,-0.000317747,0.000319455
35987,-0.000320733,0.00031648
35988,-0.000323719,0.000313505
35989,-0.000326705,0.000310531
35990,-0.000329545,0.00030742
35991,-0.000332363,0.000304289
35992,-0.000335181,0.000301158
35993,-0.000338,0.000298027
35994,-0.000340818,0.000294896
35995,-0.000343636,0.000291764
35996,-0.000346289,0.000288479
35997,-0.000348939,0.000285192
35998,-0.00035159,0.000281904
35999,-0.00035424,0.000278616
36000,-0.00035689,0.000275328
36001,-0.000359522,0.000272027
36002,-0.000361982,0.000268605
36003,-0.000364442,0.000265183
36004,-0.000366902,0.000261761
36005,-0.000369363,0.000258339
36006,-0.000371823,0.000254917
36007,-0.000374239,0.000251466
36008,-0.000376498,0.00024791
36009,-0.000378757,0.000244354
36010,-0.000381016,0.000240798
36011,-0.000383275,0.000237242
36012,-0.000385534,0.000233686
36013,-0.00038773,0.000230088
36014,-0.000389798,0.000226409
36015,-0.000391867,0.00022273
36016,-0.000393936,0.000219051
36017,-0.000396005,0.000215372
36018,-0.000398074,0.000211693
36019,-0.000400052,0.000207968
36020,-0.000401919,0.000204188
36021,-0.000403787,0.000200408
36022,-0.000405655,0.000196629
36023,-0.000407522,0.000192849
36024,-0.00040939,0.000189069
36025,-0.000411137,0.000185232
36026,-0.000412792,0.000181352
36027,-0.000414447,0.000177471
36028,-0.000416102,0.000173591
36029,-0.000417757,0.00016971
36030,-0.000419412,0.00016583
36031,-0.000420914,0.000161896
36032,-0.000422345,0.000157937
36033,-0.000423777,0.000153978
36034,-0.000425208,0.00015002
36035,-0.00042664,0.000146061
36036,-0.000428071,0.000142102
36037,-0.000429332,0.000138081
36038,-0.000430551,0.000134044
36039,-0.00043177,0.000130007
36040,-0.000432989,0.00012597
36041,-0.000434208,0.000121933
36042,-0.000435427,0.000117896
36043,-0.00043644,0.000113797
36044,-0.000437436,0.000109693
36045,-0.000438431,0.000105589
36046,-0.000439426,0.000101485
36047,-0.000440421,9.74E-05
36048,-0.000441408,9.33E-05
36049,-0.000442169,8.91E-05
36050,-0.000442929,8.50E-05
36051,-0.00044369,8.08E-05
36052,-0.00044445,7.67E-05
36053,-0.000445211,7.25E-05
36054,-0.000445937,6.84E-05
36055,-0.000446474,6.42E-05
36056,-0.000447011,6.00E-05
36057,-0.000447547,5.58E-05
36058,-0.000448084,5.16E-05
36059,-0.000448621,4.75E-05
36060,-0.000449094,4.33E-05
36061,-0.000449396,3.91E-05
36062,-0.000449698,3.49E-05
36063,-0.00045,3.07E-05
36064,-0.000450302,2.65E-05
36065,-0.000450604,2.23E-05
36066,-0.00045082,1.80E-05
36067,-0.000450898,1.38E-05
36068,-0.000450976,9.61E-06
36069,-0.000451055,5.40E-06
36070,-0.000451133,1.18E-06
36071,-0.000451211,-3.04E-06
36072,-0.000451171,-7.25E-06
36073,-0.000451015,-1.15E-05
36074,-0.000450858,-1.57E-05
36075,-0.000450702,-1.99E-05
36076,-0.000450545,-2.41E-05
36077,-0.000450388,-2.83E-05
36078,-0.000450086,-3.25E-05
36079,-0.000449695,-3.67E-05
36080,-0.000449303,-4.09E-05
36081,-0.000448912,-4.51E-05
36082,-0.000448521,-4.93E-05
36083,-0.000448129,-5.35E-05
36084,-0.000447573,-5.77E-05
36085,-0.000446958,-6.19E-05
36086,-0.000446343,-6.60E-05
36087,-0.000445728,-7.02E-05
36088,-0.000445113,-7.44E-05
36089,-0.000444498,-7.85E-05
36090,-0.000443682,-8.27E-05
36091,-0.000442832,-8.68E-05
36092,-0.000441982,-9.10E-05
36093,-0.000441133,-9.51E-05
36094,-0.000440283,-9.92E-05
36095,-0.000439433,-0.000103366
36096,-0.000438366,-0.000107438
36097,-0.000437292,-0.000111509
36098,-0.000436219,-0.00011558
36099,-0.000435145,-0.00011965
36100,-0.000434071,-0.000123721
36101,-0.000432978,-0.000127786
36102,-0.000431681,-0.000131801
36103,-0.000430384,-0.000135816
36104,-0.000429087,-0.00013983
36105,-0.000427789,-0.000143845
36106,-0.000426492,-0.00014786
36107,-0.000425152,-0.000151858
36108,-0.000423642,-0.000155795
36109,-0.000422132,-0.000159731
36110,-0.000420622,-0.000163667
36111,-0.000419113,-0.000167604
36112,-0.000417603,-0.00017154
36113,-0.000416025,-0.000175448
36114,-0.000414303,-0.000179295
36115,-0.000412581,-0.000183141
36116,-0.000410859,-0.000186988
36117,-0.000409136,-0.000190835
36118,-0.000407414,-0.000194682
36119,-0.000405594,-0.000198485
36120,-0.000403648,-0.000202231
36121,-0.000401702,-0.000205978
36122,-0.000399757,-0.000209724
36123,-0.000397811,-0.00021347
36124,-0.000395865,-0.000217216
36125,-0.000393814,-0.0002209
36126,-0.000391678,-0.000224535
36127,-0.000389542,-0.000228169
36128,-0.000387406,-0.000231804
36129,-0.00038527,-0.000235438
36130,-0.000383134,-0.000239073
36131,-0.000380863,-0.000242624
36132,-0.000378525,-0.000246136
36133,-0.000376188,-0.000249647
36134,-0.000373851,-0.000253159
36135,-0.000371514,-0.00025667
36136,-0.000369177,-0.000260181
36137,-0.000366698,-0.000263587
36138,-0.000364182,-0.000266964
36139,-0.000361666,-0.000270341
36140,-0.00035915,-0.000273719
36141,-0.000356633,-0.000277096
36142,-0.000354117,-0.000280473
36143,-0.000351429,-0.000283718
36144,-0.000348723,-0.00028695
36145,-0.000346016,-0.000290182
36146,-0.00034331,-0.000293414
36147,-0.000340604,-0.000296646
36148,-0.000337893,-0.000299874
36149,-0.000335008,-0.000302961
36150,-0.000332123,-0.000306047
36151,-0.000329238,-0.000309134
36152,-0.000326353,-0.00031222
36153,-0.000323468,-0.000315307
36154,-0.00032056,-0.00031837
36155,-0.000317519,-0.000321288
36156,-0.000314477,-0.000324207
36157,-0.000311435,-0.000327126
36158,-0.000308393,-0.000330045
36159,-0.000305352,-0.000332963
36160,-0.00030227,-0.000335836
36161,-0.000299071,-0.000338576
36162,-0.000295873,-0.000341316
36163,-0.000292675,-0.000344055
36164,-0.000289477,-0.000346795
36165,-0.000286278,-0.000349535
36166,-0.000283021,-0.000352212
36167,-0.000279667,-0.000354784
36168,-0.000276312,-0.000357356
36169,-0.000272957,-0.000359928
36170,-0.000269602,-0.0003625
36171,-0.000266247,-0.000365072
36172,-0.000262832,-0.000367551
36173,-0.000259354,-0.000369933
36174,-0.000255876,-0.000372315
36175,-0.000252398,-0.000374697
36176,-0.00024892,-0.000377079
36177,-0.000245442,-0.000379461
36178,-0.00024189,-0.00038172
36179,-0.000238289,-0.000383901
36180,-0.000234688,-0.000386082
36181,-0.000231087,-0.000388262
36182,-0.000227486,-0.000390443
36183,-0.000223885,-0.000392624
36184,-0.000220195,-0.000394658
36185,-0.000216471,-0.000396638
36186,-0.000212748,-0.000398617
36187,-0.000209024,-0.000400597
36188,-0.0002053,-0.000402576
36189,-0.000201576,-0.000404555
36190,-0.000197767,-0.000406365
36191,-0.000193943,-0.000408143
36192,-0.000190118,-0.000409921
36193,-0.000186294,-0.000411699
36194,-0.000182469,-0.000413478
36195,-0.000178645,-0.000415256
36196,-0.000174734,-0.00041683
36197,-0.00017082,-0.000418396
36198,-0.000166906,-0.000419961
36199,-0.000162992,-0.000421527
36200,-0.000159078,-0.000423092
36201,-0.000155157,-0.000424641
36202,-0.000151154,-0.000425983
36203,-0.000147151,-0.000427325
36204,-0.000143147,-0.000428667
36205,-0.000139144,-0.000430009
36206,-0.00013514,-0.000431351
36207,-0.000131126,-0.000432652
36208,-0.000127067,-0.000433781
36209,-0.000123007,-0.000434911
36210,-0.000118948,-0.00043604
36211,-0.000114888,-0.00043717
36212,-0.000110829,-0.000438299
36213,-0.000106749,-0.000439359
36214,-0.000102622,-0.000440265
36215,-9.85E-05,-0.000441171
36216,-9.44E-05,-0.000442077
36217,-9.02E-05,-0.000442983
36218,-8.61E-05,-0.000443888
36219,-8.20E-05,-0.000444694
36220,-7.78E-05,-0.000445365
36221,-7.37E-05,-0.000446036
36222,-6.95E-05,-0.000446707
36223,-6.53E-05,-0.000447378
36224,-6.12E-05,-0.000448049
36225,-5.70E-05,-0.000448598
36226,-5.28E-05,-0.000449046
36227,-4.86E-05,-0.000449493
36228,-4.44E-05,-0.00044994
36229,-4.02E-05,-0.000450388
36230,-3.60E-05,-0.000450835
36231,-3.18E-05,-0.000451127
36232,-2.76E-05,-0.00045134
36233,-2.34E-05,-0.000451552
36234,-1.92E-05,-0.000451765
36235,-1.50E-05,-0.000451977
36236,-1.08E-05,-0.00045219
36237,-6.58E-06,-0.000452219
36238,-2.36E-06,-0.000452197
36239,1.87E-06,-0.000452175
36240,6.10E-06,-0.000452152
36241,1.03E-05,-0.00045213
36242,1.46E-05,-0.000452108
36243,1.88E-05,-0.000451885
36244,2.30E-05,-0.000451639
36245,2.72E-05,-0.000451393
36246,3.14E-05,-0.000451147
36247,3.56E-05,-0.000450901
36248,3.98E-05,-0.000450652
36249,4.40E-05,-0.000450172
36250,4.82E-05,-0.000449691
36251,5.24E-05,-0.00044921
36252,5.66E-05,-0.000448729
36253,6.08E-05,-0.000448248
36254,6.49E-05,-0.000447739
36255,6.91E-05,-0.000447034
36256,7.32E-05,-0.00044633
36257,7.74E-05,-0.000445625
36258,8.15E-05,-0.000444921
36259,8.57E-05,-0.000444216
36260,8.98E-05,-0.000443454
36261,9.39E-05,-0.000442515
36262,9.81E-05,-0.000441575
36263,0.00010217,-0.000440636
